C_ele,0.007670527599998422
TRN-Yeast-2,0.006061690199999248
coli,0.0030831002999988756
consulting-1,0.001780407900001535
manufacturing-1,0.0031228336999987506
p2p-1,0.31492849149999813
p2p-2,0.1708414745000013
p2p-3,0.19044257759999822
s208,0.0008493258000015658
s420,0.0017197302999974796
s838,0.004257073099999786
wikivote,0.4029014695000015
